id,player_id,title,total_count,season,club_id,club_name,competition
109958,146155,Top goal scorer,,21/22,,,Major League Soccer
109959,146155,Portuguese champion,,14/15,294.0,SL Benfica,
109960,146155,Danish Cup Winner,,17/18,206.0,Bröndby IF,
109961,146155,Austrian champion,,15/16,409.0,Red Bull Salzburg,
109962,146155,Austrian cup winner,,15/16,409.0,Red Bull Salzburg,
109963,146155,US Open Cup Winner,,24/25,63966.0,Nashville SC,
109964,146155,German second tier champion,,12/13,44.0,Hertha BSC,
109965,146155,European Under-19 champion,,2014,5710.0,Germany U19,
109966,146155,German Under-17 Bundesliga champion,,11/12,21066.0,Hertha BSC U17,
109967,145988,Top goal scorer,,12/13,,,Championship Play-Offs
109968,145988,English Super Cup winner,,13/14,985.0,Manchester United,
109969,145988,Turkish champion,,23/24,141.0,Galatasaray,
109970,145988,Turkish Super Cup winner,,23/24,141.0,Galatasaray,
109971,146227,Spanish champion,,18/19,131.0,FC Barcelona,
109972,146227,Spanish champion,,17/18,131.0,FC Barcelona,
109973,146227,Spanish cup winner,,17/18,131.0,FC Barcelona,
109974,146227,Spanish cup winner,,16/17,131.0,FC Barcelona,
109975,146227,Spanish Super Cup winner,,18/19,131.0,FC Barcelona,
109976,146227,Dutch champion,,13/14,610.0,Ajax Amsterdam,
109977,146227,Dutch champion,,12/13,610.0,Ajax Amsterdam,
109978,146227,Dutch champion,,11/12,610.0,Ajax Amsterdam,
109979,146258,German cup winner,,17/18,24.0,Eintracht Frankfurt,
109980,146258,Dutch champion,,15/16,383.0,PSV Eindhoven,
109981,146258,Dutch champion,,14/15,383.0,PSV Eindhoven,
109982,146258,Dutch Cup winner,,11/12,383.0,PSV Eindhoven,
109983,146258,Dutch Super Cup winner,,2017,383.0,PSV Eindhoven,
109984,146258,Dutch Super Cup winner,,2016,383.0,PSV Eindhoven,
109985,146258,Dutch Super Cup winner,,2013,383.0,PSV Eindhoven,
109986,146258,European Under-17 champion,,2011,10933.0,Netherlands U17,
109987,146310,English Champion,,24/25,31.0,Liverpool FC,
109988,146310,English League Cup winner,,2024,31.0,Liverpool FC,
109989,146310,Japanese second league Champion,,13/14,8457.0,Shonan Bellmare,
109990,146310,Copa Suruga Bank Winner,,16/17,828.0,Urawa Red Diamonds,
109991,146310,AFC Champions League winner,,16/17,828.0,Urawa Red Diamonds,
109992,146310,Japanese cup winner,,2018,828.0,Urawa Red Diamonds,
109993,146310,Japanese league cup winner,,2016,828.0,Urawa Red Diamonds,
109994,146310,1x,,15/16,828.0,Urawa Red Diamonds,
109995,146367,U20 Copa Libertadores winner,,11/12,15108.0,CA River Plate U20,
109996,146367,Campeão Mineiro,,2020,330.0,Clube Atlético Mineiro,
109997,146367,Campeão Mineiro,,2017,330.0,Clube Atlético Mineiro,
109998,146367,Campeón Primera Nacional,,13/14,830.0,CA Banfield,
109999,146367,Ecuadorian champion,,2025,19309.0,Independiente del Valle,
110000,146367,Campeonato Brasileiro Série B Champioen,,23/24,221.0,Santos FC,
110001,1464878,Campeão da Taça Rio,,25/26,537.0,Botafogo de Futebol e Regatas,
110002,146790,Norwegian cup winner,,2024,3837.0,Fredrikstad FK,
110003,146790,Norwegian cup winner,,2017,353.0,Lillestrøm SK,
110004,146693,German third tier champion,,17/18,187.0,1.FC Magdeburg,
110005,146693,German Regionalliga North Champion,,15/16,143.0,VfL Wolfsburg II,
110006,146693,Saxony-Anhalt Cup winner,,17/18,187.0,1.FC Magdeburg,
110007,146889,Danish champion,,22/23,190.0,FC Copenhagen,
110008,146889,Danish champion,,21/22,190.0,FC Copenhagen,
110009,146889,Danish champion,,18/19,190.0,FC Copenhagen,
110010,146889,Danish champion,,16/17,190.0,FC Copenhagen,
110011,146889,Danish champion,,15/16,190.0,FC Copenhagen,
110012,146889,Danish Cup Winner,,22/23,190.0,FC Copenhagen,
110013,146889,Danish Cup Winner,,16/17,190.0,FC Copenhagen,
110014,146889,Danish Cup Winner,,15/16,190.0,FC Copenhagen,
110015,146889,Danish Cup Winner,,12/13,3426.0,Esbjerg fB,
110016,146889,Austrian champion,,14/15,409.0,Red Bull Salzburg,
110017,146889,Austrian cup winner,,14/15,409.0,Red Bull Salzburg,
110018,146907,Finnish champion,,2016,6017.0,IFK Mariehamn,
110019,146907,Finnish cup winner,,2015,6017.0,IFK Mariehamn,
110020,146907,Finnish cup winner,,2013,3776.0,Rovaniemen Palloseura,
110021,146907,Finnish league cup winner,,2026,8042.0,FC Inter Turku,
110022,146907,Finnish league cup winner,,2025,8042.0,FC Inter Turku,
110023,146907,Finnish league cup winner,,2024,8042.0,FC Inter Turku,
110024,147027,Swiss champion,,24/25,26.0,FC Basel 1893,
110025,147027,Swiss champion,,15/16,26.0,FC Basel 1893,
110026,147027,Swiss champion,,13/14,26.0,FC Basel 1893,
110027,147027,Swiss champion,,12/13,26.0,FC Basel 1893,
110028,147027,Swiss cup winner,,24/25,26.0,FC Basel 1893,
110029,147043,Swiss cup winner,,17/18,260.0,FC Zürich,
110030,147043,Belgian champion,,22/23,1096.0,Royal Antwerp FC,
110031,147043,Belgian cup winner,,2023,1096.0,Royal Antwerp FC,
110032,147051,Goalkeeper of the season,,24/25,,,Ligue 2
110033,147051,Dutch Cup winner,,21/22,383.0,PSV Eindhoven,
110034,147051,French 2nd tier champion,,24/25,1158.0,FC Lorient,
110035,147051,Dutch Super Cup winner,,2022,383.0,PSV Eindhoven,
110036,147361,Brazilian champion,,2023,1023.0,Sociedade Esportiva Palmeiras,
110037,147361,Brazilian champion,,2022,1023.0,Sociedade Esportiva Palmeiras,
110038,147361,Brazilian champion,,2018,1023.0,Sociedade Esportiva Palmeiras,
110039,147361,Brazilian champion,,2014,609.0,Cruzeiro Esporte Clube,
110040,147361,Brazilian champion,,2013,609.0,Cruzeiro Esporte Clube,
110041,147361,Brazilian cup winner,,2020,1023.0,Sociedade Esportiva Palmeiras,
110042,147361,Winner Supercopa do Brasil,,2023,1023.0,Sociedade Esportiva Palmeiras,
110043,147361,Copa Libertadores winner,,20/21,1023.0,Sociedade Esportiva Palmeiras,
110044,147361,Copa Libertadores winner,,19/20,1023.0,Sociedade Esportiva Palmeiras,
110045,147361,Campeão Mineiro,,2014,609.0,Cruzeiro Esporte Clube,
110046,147361,Recopa Sudamericana winner,,21/22,1023.0,Sociedade Esportiva Palmeiras,
110047,147361,Campeão Paulista,,23/24,1023.0,Sociedade Esportiva Palmeiras,
110048,147361,Campeão Paulista,,22/23,1023.0,Sociedade Esportiva Palmeiras,
110049,147361,Campeão Paulista,,21/22,1023.0,Sociedade Esportiva Palmeiras,
110050,147361,Campeão Paulista,,19/20,1023.0,Sociedade Esportiva Palmeiras,
110051,147359,European Under-19 champion,,2014,5710.0,Germany U19,
110052,147501,Swiss cup winner,,21/22,2790.0,FC Lugano,
110053,147501,Swiss 2nd tier champion,,23/24,321.0,FC Sion,
110054,147501,Swiss 2nd tier champion,,15/16,527.0,FC Lausanne-Sport,
110055,147501,Swiss 2nd tier champion,,10/11,527.0,FC Lausanne-Sport,
110056,148118,Russian second tier champion,,2023,2698.0,Rubin Kazan,
110057,148118,Russian second tier champion,,2021,2696.0,Krylya Sovetov Samara,
110058,148118,Russian second tier champion,,2016,14589.0,Gazovik Orenburg,
110059,148153,English 3rd tier champion,,10/11,1237.0,Brighton & Hove Albion,
110060,148215,Scottish cup winner,,24/25,370.0,Aberdeen FC,
110061,148219,Swedish cup winner,,2021,1059.0,Hammarby IF,
110062,148252,Italian cup winner,,24/25,1025.0,Bologna FC 1909,
110063,148345,Swedish cup winner,,2021,1059.0,Hammarby IF,
110064,148365,Belgian champion,,23/24,2282.0,Club Brugge KV,
110065,148365,Belgian Second League Champion,,20/21,3948.0,Union Saint-Gilloise,
110066,148365,Belgian cup winner,,2025,2282.0,Club Brugge KV,
110067,148365,Danish Cup Winner,,12/13,3426.0,Esbjerg fB,
110068,148367,English Champion,,25/26,11.0,Arsenal FC,
110069,148367,Danish Cup Winner,,17/18,206.0,Bröndby IF,
110070,148455,African Footballer of the Year,,2018,31.0,Liverpool FC,
110071,148455,African Footballer of the Year,,2017,31.0,Liverpool FC,
110072,148455,Footballer of the Year,,2025,31.0,Liverpool FC,
110073,148455,Footballer of the Year,,2022,31.0,Liverpool FC,
110074,148455,Footballer of the Year,,2018,31.0,Liverpool FC,
110075,148455,FIFA Puskás Award,,2018,,,
110076,148455,Top goal scorer,,24/25,,,Premier League
110077,148455,Top goal scorer,,21/22,,,Premier League
110078,148455,Top goal scorer,,18/19,,,Premier League
110079,148455,Top goal scorer,,17/18,,,Premier League
110080,148455,Top goal scorer,,16/17,,,World Cup Qualification Africa
110081,148455,Player of the Year,,17/18,,,Premier League
110082,148455,Player of the Year,,12/13,,,Raiffeisen Super League
110083,148455,TM-Player of the season,,2025,,,
110084,148455,TM-Player of the season,,2018,,,
110585,16306,UEFA Champions League winner,,13/14,418.0,Real Madrid,
110586,16306,Spanish champion,,21/22,418.0,Real Madrid,
110587,16306,Spanish champion,,19/20,418.0,Real Madrid,
110588,16306,Spanish champion,,16/17,418.0,Real Madrid,
110589,16306,Uefa Supercup winner,,22/23,418.0,Real Madrid,
110590,16306,Uefa Supercup winner,,17/18,418.0,Real Madrid,
110591,16306,Uefa Supercup winner,,16/17,418.0,Real Madrid,
110592,16306,FIFA Club World Cup winner,,2019,418.0,Real Madrid,
110593,16306,FIFA Club World Cup winner,,2018,418.0,Real Madrid,
110594,16306,FIFA Club World Cup winner,,2017,418.0,Real Madrid,
110595,16306,English FA Cup winner,,2024,985.0,Manchester United,
110596,16306,Spanish cup winner,,13/14,418.0,Real Madrid,
110597,16306,Spanish Super Cup winner,,21/22,418.0,Real Madrid,
110598,16306,Spanish Super Cup winner,,19/20,418.0,Real Madrid,
110599,16306,Spanish Super Cup winner,,17/18,418.0,Real Madrid,
110600,16306,English League Cup winner,,2023,985.0,Manchester United,
110601,16306,Copa Sudamericana winner,,11/12,585.0,São Paulo Futebol Clube,
110602,16306,Under-20 South American Championship winner,,2011,7658.0,Brazil U20,
110093,148455,English League Cup winner,,2022,31.0,Liverpool FC,
110094,148455,English League Cup winner,,2015,631.0,Chelsea FC,
110095,148455,English Super Cup winner,,22/23,31.0,Liverpool FC,
110096,148455,Swiss champion,,13/14,26.0,FC Basel 1893,
110097,148455,Swiss champion,,12/13,26.0,FC Basel 1893,
110098,148657,U21 Premier League champion,,13/14,9250.0,Chelsea FC U21,
110099,148713,Top goal scorer,,17/18,,,Liga MX Apertura
110100,148713,CONCACAF Champions League winner,,20/21,2407.0,CF Monterrey,
110101,148713,CONCACAF Champions League winner,,18/19,2407.0,CF Monterrey,
110102,148713,Mexican Champion Apertura,,22/23,4035.0,CF Pachuca,
110103,148713,Mexican Champion Apertura,,19/20,2407.0,CF Monterrey,
110104,148713,Mexican cup winner,,19/20,2407.0,CF Monterrey,
110105,148713,Mexican Cup winner Apertura,,17/18,2407.0,CF Monterrey,
110106,148713,Colombian Super Cup winner,,11/12,8172.0,Atlético Nacional,
110107,148916,Goalkeeper of the season,,14/15,4078.0,Montreal Impact,
110108,148916,Goalkeeper of the season,,10/11,4078.0,Montreal Impact,
110109,148916,MLS Cup Champion,,22/23,813.0,Columbus Crew,
110110,148916,Leagues Cup Winner,,2024,813.0,Columbus Crew,
110111,148916,Canadian Cup Winner,,2019,4078.0,Montreal Impact,
110112,148916,Canadian Cup Winner,,2014,4078.0,Montreal Impact,
110113,148916,Canadian Cup Winner,,2013,4078.0,Montreal Impact,
110114,148916,Campeones Cup Winner,,20/21,813.0,Columbus Crew,
110115,148928,Top goal scorer,,16/17,,,2017 European Under-21 Football Championship
110116,148928,Spanish champion,,20/21,13.0,Atlético de Madrid,
110117,148928,Uefa Supercup winner,,18/19,13.0,Atlético de Madrid,
110118,148928,Europa League winner,,17/18,13.0,Atlético de Madrid,
110119,148928,Europa League winner,,11/12,13.0,Atlético de Madrid,
110120,148928,FIFA Club World Cup winner,,2022,631.0,Chelsea FC,
110121,148928,Spanish cup winner,,12/13,13.0,Atlético de Madrid,
110122,148928,Spanish Super Cup winner,,14/15,13.0,Atlético de Madrid,
110123,148928,Derby of the Americas Champion,,24/25,614.0,CR Flamengo,
110124,148928,Challenger Cup Champion,,24/25,614.0,CR Flamengo,
110125,148928,Brazilian champion,,2025,614.0,CR Flamengo,
110126,148928,Copa Libertadores winner,,24/25,614.0,CR Flamengo,
110127,148928,European Under-19 champion,,2012,12609.0,Spain U19,
110128,148928,Campeão Carioca,,25/26,614.0,CR Flamengo,
110129,149173,Chilean champion,,2024,2433.0,CSD Colo-Colo,
110130,149173,Chilean Super Cup Winner,,23/24,2433.0,CSD Colo-Colo,
110131,149173,Chilean Cup Winner,,22/23,2433.0,CSD Colo-Colo,
110132,149498,English FA Cup winner,,2017,11.0,Arsenal FC,
110133,149498,English FA Cup winner,,2015,11.0,Arsenal FC,
110134,149498,Spanish cup winner,,18/19,1049.0,Valencia CF,
110135,149498,English Super Cup winner,,15/16,11.0,Arsenal FC,
110136,149498,Turkish Super Cup winner,,24/25,114.0,Besiktas JK,
110137,149498,Winner Supercopa do Brasil,,2026,199.0,Sport Club Corinthians Paulista,
110138,149525,Italienischer Drittligameister (A),,10/11,4326.0,AS Gubbio 1910,
110139,149716,French champion,,16/17,162.0,AS Monaco,
110140,149716,Portuguese champion,,13/14,294.0,SL Benfica,
110141,149716,Portuguese cup winner,,2014,294.0,SL Benfica,
110142,149716,Portuguese league cup winner,,13/14,294.0,SL Benfica,
110143,149716,English 2nd tier champion,,21/22,931.0,Fulham FC,
110144,149716,English 2nd tier champion,,17/18,543.0,Wolverhampton Wanderers,
110145,149752,Turkish champion,,21/22,449.0,Trabzonspor,
110146,149752,Turkish Super Cup winner,,22/23,449.0,Trabzonspor,
110147,149752,Turkish Super Cup winner,,20/21,449.0,Trabzonspor,
110148,149752,Greek cup winner,,2024,265.0,Panathinaikos,
110149,149752,Brazilian champion,,2016,1023.0,Sociedade Esportiva Palmeiras,
110150,149752,Brazilian cup winner,,2015,1023.0,Sociedade Esportiva Palmeiras,
110151,149752,Copa Libertadores winner,,19/20,1023.0,Sociedade Esportiva Palmeiras,
110152,149752,Campeão Paulista,,19/20,1023.0,Sociedade Esportiva Palmeiras,
110153,1497653,German Champion,,25/26,27.0,Bayern Munich,
110154,1497653,German cup winner,,25/26,27.0,Bayern Munich,
110155,149928,French 2nd tier champion,,23/24,290.0,AJ Auxerre,
110156,149928,Copa São Paulo de Juniores winner,,2013,9540.0,Santos FC U20,
110157,150080,German Under-17 Bundesliga champion,,10/11,21048.0,1.FC Köln U17,
110158,150080,German Under-19 cup winner,,12/13,1461.0,1.FC Köln U19,
110159,150080,Saxony-Anhalt Cup winner,,22/23,440.0,Hallescher FC,
110160,150080,Saxony Cup winner,,23/24,129.0,SG Dynamo Dresden,
110161,150788,Saudi Arabian champion,,18/19,18544.0,Al-Nassr FC,
110162,150788,Saudi Arabian champion,,14/15,18544.0,Al-Nassr FC,
110163,150788,Saudi Arabian champion,,13/14,18544.0,Al-Nassr FC,
110164,150788,Saudi Crown Prince Cup Winner,,13/14,18544.0,Al-Nassr FC,
110165,150788,Saudi Super Cup Winner,,19/20,18544.0,Al-Nassr FC,
110166,151334,English 3rd tier champion,,20/21,3008.0,Hull City,
110167,151334,English 3rd tier champion,,16/17,350.0,Sheffield United,
110168,151636,Top goal scorer,,15/16,,,Regionalliga West
110169,151636,German Regionalliga West Champion,,14/15,1006.0,Borussia Mönchengladbach II,
110170,151636,Westphalia Cup winner,,17/18,127.0,SC Paderborn 07,
110171,151678,Swedish champion,,2018,272.0,AIK,
110172,151678,US Open Cup Winner,,21/22,45604.0,Orlando City SC,
110173,151583,German Regionalliga West Champion,,21/22,56.0,Rot-Weiss Essen,
110174,151583,Lower Rhine Cup winner,,22/23,56.0,Rot-Weiss Essen,
110175,151583,Lower Rhine Cup winner,,19/20,56.0,Rot-Weiss Essen,
110176,151583,Lower Rhine Cup winner,,17/18,57.0,Rot-Weiß Oberhausen,
110177,152435,Saxony-Anhalt Cup winner,,14/15,440.0,Hallescher FC,
110178,152627,Bavarian Cup winner,,10/11,109.0,SSV Jahn Regensburg,
110179,152733,Turkish cup winner,,23/24,114.0,Besiktas JK,
110180,152733,Turkish Super Cup winner,,24/25,114.0,Besiktas JK,
110181,153138,Top goal scorer,,16/17,,,Virsliga
110182,153138,Latvian cup winner,,2017,2782.0,JFK Ventspils,
110183,153138,Czech 2nd Division Champion,,22/23,13726.0,MFK Karvina,
110184,153084,Fritz Walter Golden medalist,,2012,80.0,VfL Bochum,
110185,153084,Top goal scorer,,16/17,,,Confederations Cup 2017
110186,153084,UEFA Champions League winner,,19/20,27.0,Bayern Munich,
110187,153084,German Champion,,25/26,27.0,Bayern Munich,
110188,153084,German Champion,,24/25,27.0,Bayern Munich,
110189,153084,German Champion,,22/23,27.0,Bayern Munich,
110190,153084,German Champion,,21/22,27.0,Bayern Munich,
110191,153084,German Champion,,20/21,27.0,Bayern Munich,
110192,153084,German Champion,,19/20,27.0,Bayern Munich,
110193,153084,German Champion,,18/19,27.0,Bayern Munich,
110194,153084,Uefa Supercup winner,,20/21,27.0,Bayern Munich,
110195,153084,German cup winner,,25/26,27.0,Bayern Munich,
110196,153084,German cup winner,,19/20,27.0,Bayern Munich,
110197,153084,German cup winner,,18/19,27.0,Bayern Munich,
110198,153084,FIFA Club World Cup winner,,2021,27.0,Bayern Munich,
110199,153084,German Super Cup winner,,25/26,27.0,Bayern Munich,
110200,153084,German Super Cup winner,,21/22,27.0,Bayern Munich,
110201,153084,German Super Cup winner,,18/19,27.0,Bayern Munich,
110202,153084,Confederations Cup winner,,2017,3262.0,Germany,
110203,153350,Saudi Arabian champion,,24/25,8023.0,Al-Ittihad Club,
110204,153350,Saudi Arabian champion,,22/23,8023.0,Al-Ittihad Club,
110205,153350,Saudi Cup Winner,,24/25,8023.0,Al-Ittihad Club,
110206,153350,Saudi Super Cup Winner,,22/23,8023.0,Al-Ittihad Club,
110207,153238,Chinese cup winner,,17/18,3176.0,Beijing Guoan,
110208,153555,German third tier champion,,13/14,2036.0,1.FC Heidenheim 1846,
110209,153555,Wurttemberg Cup winner,,13/14,2036.0,1.FC Heidenheim 1846,
110210,154147,German second tier champion,,23/24,35.0,FC St. Pauli,
110211,154147,Schleswig-Holstein Cup winner,,13/14,269.0,Holstein Kiel,
110212,154319,Turkish second tier champion,,13/14,6890.0,Istanbul Büyüksehir Belediyespor,
110213,154319,Israeli champion,,19/20,119.0,Maccabi Tel Aviv,
110214,154319,Israeli cup winner,,20/21,119.0,Maccabi Tel Aviv,
110215,154396,German second tier champion,,20/21,80.0,VfL Bochum,
110216,154396,German second tier champion,,14/15,4795.0,FC Ingolstadt 04,
110217,15452,World Cup winner,,2010,3375.0,Spain,
110218,15452,European champion,,2012,3375.0,Spain,
110219,15452,European champion,,2008,3375.0,Spain,
110220,15452,Spanish champion,,11/12,418.0,Real Madrid,
110221,15452,Uefa Cup winner,,03/04,1049.0,Valencia CF,
110222,15452,Europa League winner,,20/21,1050.0,Villarreal CF,
110223,15452,Spanish cup winner,,10/11,418.0,Real Madrid,
110224,15452,Spanish cup winner,,07/08,1049.0,Valencia CF,
110225,15452,Italian cup winner,,13/14,6195.0,SSC Napoli,
110226,15452,Italian Super Cup winner,,14/15,6195.0,SSC Napoli,
110227,15452,Spanish Super Cup winner,,12/13,418.0,Real Madrid,
110228,15452,European Under-19 champion,,2004,12609.0,Spain U19,
110229,154578,Belgian champion,,17/18,2282.0,Club Brugge KV,
110230,154578,Belgian Super Cup Winner,,18/19,2282.0,Club Brugge KV,
110231,154578,German second tier champion,,20/21,80.0,VfL Bochum,
110232,155025,Portuguese champion,,21/22,720.0,FC Porto,
