row_id,name,league,apps,minutes,team_id,atk_goals,atk_xg,atk_goals_vs_xg,atk_shots,atk_shots_on_target,atk_conversion_pct,atk_xg_per_shot,def_tackles,def_interceptions,def_possession_won,def_blocks,def_clearances,def_ground_duels_total,def_ground_duels_won,def_ground_duels_pct,def_aerial_duels_total,def_aerial_duels_won,def_aerial_duels_pct,pass_total,pass_accuracy_pct,pass_open_play_total,pass_open_play_pct,pass_final_third,pass_crosses,pass_long_total,pass_long_successful,pass_long_pct,pass_through_balls,carry_all_carries,carry_progressive,carry_distance_m,carry_avg_distance_m,carry_prog_distance_m,carry_prog_avg_distance_m,carry_lead_to_shot,carry_lead_to_goal,carry_lead_to_chance,carry_lead_to_assist,gk_goals_conceded,gk_saves,gk_save_pct,gk_xgot_conceded,gk_goals_prevented,gk_goals_prevented_rate,norm_name,source,season
178620961600118,"João Palhinha","Premier League",33,2197,22doj4sgsocqpxw45h607udje,5,2.7,2.3,33,9,15.15,0.08,110,30,92,12,58,251,157,62.5,62,36,58.1,1044,82.0,211,64.0,856,135,4,0,0.0,1,157,71,1484.8,9.5,622.0,8.8,1,0,0,0,,,,,,,,,2025/2026
178620961600119,"Gabriel Jesus","Premier League",14,421,4dsgumo7d4zupm2ugsvm4zm4d,3,2.69,0.31,19,12,15.79,0.14,4,3,19,0,5,42,13,31.0,29,10,34.5,108,76.8,52,76.9,83,40,0,0,0.0,1,36,23,405.5,11.3,241.2,10.5,4,0,2,0,,,,,,,,,2025/2026
178620963307024,"Luke Skinner",Championship,0,0,c5485h5qulh4l0k0py5b9xug1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600120,"Alexander Isak","Premier League",14,703,c8h9bw1l82s06h77xxrelzhur,3,2.65,0.35,17,6,17.65,0.16,7,0,13,1,9,31,9,29.0,27,8,29.6,88,62.5,53,58.5,55,31,2,0,0.0,1,30,18,340.0,11.3,225.1,12.5,3,0,0,0,,,,,,,,,2025/2026
178620961600121,"Justin Devenny","Premier League",21,788,1c8m2ko0wxq1asfkuykurdr0y,1,2.62,-1.62,13,4,7.69,0.2,25,1,34,0,12,88,38,43.2,30,8,26.7,253,73.1,95,63.2,185,60,15,0,0.0,2,90,52,1086.3,12.1,630.7,12.1,0,0,3,0,,,,,,,,,2025/2026
178620961600122,"Mikkel Damsgaard","Premier League",33,2057,7yx5dqhhphyvfisohikodajhv,4,2.62,1.38,29,11,13.79,0.09,57,25,139,4,16,225,97,43.1,46,19,41.3,951,76.3,450,68.7,726,309,45,12,26.7,14,256,150,2727.3,10.7,1519.2,10.1,8,1,10,1,,,,,,,,,2025/2026
178620961600123,"Amine Adli","Premier League",31,1082,1pse9ta7a45pi2w2grjim70ge,3,2.6,0.4,20,9,15.0,0.13,36,7,61,2,17,123,66,53.7,57,30,52.6,413,77.2,183,70.5,319,129,25,2,8.0,3,115,58,1502.3,13.1,793.4,13.7,4,0,3,0,,,,,,,,,2025/2026
178620961600124,"Bernardo Silva","Premier League",38,2886,a3nyxabgsqlnqfkeg41m6tnpp,2,2.56,-0.56,30,7,6.67,0.09,54,22,146,6,34,221,97,43.9,25,4,16.0,2205,90.2,749,84.1,1989,630,34,6,17.6,11,649,355,7046.2,10.9,3478.1,9.8,7,1,8,0,,,,,,,,,2025/2026
178620961600125,"Konstantinos Mavropanos","Premier League",31,2528,4txjdaqveermfryvbfrr4taf7,3,2.55,0.45,23,8,13.04,0.11,40,49,103,27,194,82,50,61.0,123,84,68.3,1171,82.2,192,51.0,963,98,4,1,25.0,0,268,138,2634.0,9.8,1466.3,10.6,0,0,0,0,,,,,,,,,2025/2026
178620961600126,"Micky van de Ven","Premier League",35,3043,22doj4sgsocqpxw45h607udje,4,2.53,1.47,16,6,25.0,0.16,39,22,122,22,131,118,72,61.0,101,47,46.5,1770,90.5,159,69.8,1601,111,3,0,0.0,0,368,199,4303.6,11.7,2379.2,12.0,0,0,1,0,,,,,,,,,2025/2026
178620961600127,"Yerson Mosquera","Premier League",27,2142,b9si1jn1lfxfund69e9ogcu2n,0,2.52,-2.52,30,6,0.0,0.08,62,30,93,15,114,179,113,63.1,105,47,44.8,796,80.5,133,66.2,641,88,19,2,10.5,0,148,74,1527.4,10.3,795.8,10.8,0,0,2,0,,,,,,,,,2025/2026
178620961600128,"Lesley Ugochukwu","Premier League",35,2350,64bxxwu2mv2qqlv0monbkj1om,3,2.5,0.5,23,8,13.04,0.11,51,18,100,21,24,189,96,50.8,57,26,45.6,788,83.4,228,71.5,657,163,7,1,14.3,1,226,115,2427.5,10.7,1096.2,9.5,6,1,4,1,,,,,,,,,2025/2026
178620961600129,"Ethan Ampadu","Premier League",35,3123,48gk2hpqtsl6p9sx9kjhaydq4,1,2.5,-1.5,26,6,3.85,0.1,81,50,182,17,83,206,127,61.6,89,57,64.0,1731,85.6,376,75.3,1482,283,26,10,38.5,6,358,155,3852.3,10.8,1457.7,9.4,3,0,2,0,,,,,,,,,2025/2026
178620961600130,"Josh King","Premier League",32,1304,hzqh7z0mdl3v7gwete66syxp,1,2.47,-1.47,26,11,3.85,0.09,27,3,59,4,14,131,73,55.7,22,3,13.6,348,79.9,148,74.3,278,110,12,0,0.0,2,196,112,2674.7,13.6,1527.0,13.6,8,0,4,0,,,,,,,,,2025/2026
178620961600131,"Dan Ballard","Premier League",29,2148,1r3545b2dzan8yqa80gtmcjch,2,2.46,-0.46,26,9,7.69,0.09,33,20,69,23,185,102,62,60.8,183,106,57.9,1103,82.1,199,48.2,906,96,1,0,0.0,3,332,195,3909.2,11.8,2316.2,11.9,1,1,2,0,,,,,,,,,2025/2026
178620961600132,"Daniel Muñoz","Premier League",29,2403,1c8m2ko0wxq1asfkuykurdr0y,4,2.44,1.56,27,13,14.81,0.09,74,26,97,1,97,168,94,56.0,98,44,44.9,824,79.3,274,69.7,653,191,63,14,22.2,1,143,73,1573.0,11.0,625.8,8.6,0,0,6,0,,,,,,,,,2025/2026
178620961600133,"Mathys Tel","Premier League",31,1342,22doj4sgsocqpxw45h607udje,4,2.44,1.56,35,8,11.43,0.07,19,6,72,2,12,187,81,43.3,51,16,31.4,359,77.4,157,71.3,278,112,43,12,27.9,0,249,143,3105.5,12.5,1476.9,10.3,11,1,7,0,,,,,,,,,2025/2026
178620961600134,"Brennan Johnson","Premier League",34,1722,1c8m2ko0wxq1asfkuykurdr0y,2,2.43,-0.43,23,5,8.7,0.11,29,4,56,1,32,116,51,44.0,32,16,50.0,382,66.0,176,55.1,252,97,45,8,17.8,2,131,76,1660.1,12.7,964.1,12.7,6,1,5,0,,,,,,,,,2025/2026
178620961600135,"Dominic Solanke","Premier League",15,1000,22doj4sgsocqpxw45h607udje,3,2.43,0.57,20,11,15.0,0.12,22,3,34,2,11,86,44,51.2,61,20,32.8,158,74.0,76,72.4,117,55,2,0,0.0,0,76,36,932.0,12.3,337.6,9.4,7,1,1,0,,,,,,,,,2025/2026
178620961600136,"Josko Gvardiol","Premier League",18,1374,a3nyxabgsqlnqfkeg41m6tnpp,2,2.4,-0.4,17,6,11.76,0.14,18,15,50,9,61,51,27,52.9,53,29,54.7,1047,89.4,252,80.6,936,203,2,1,50.0,3,308,176,3435.1,11.2,1909.8,10.9,2,0,0,0,,,,,,,,,2025/2026
178620961600137,"Hwang Hee-Chan","Premier League",26,1452,b9si1jn1lfxfund69e9ogcu2n,2,2.39,-0.39,19,6,10.53,0.13,10,13,57,0,16,97,37,38.1,20,6,30.0,378,75.4,146,67.8,285,99,12,2,16.7,4,133,71,1567.7,11.8,693.4,9.8,4,0,7,1,,,,,,,,,2025/2026
178620961600138,Joelinton,"Premier League",27,1953,7vn2i2kd35zuetw6b38gw9jsz,2,2.39,-0.39,32,11,6.25,0.07,43,30,120,3,40,186,86,46.2,110,63,57.3,839,82.7,262,79.8,694,209,10,2,20.0,2,195,98,1956.9,10.0,864.4,8.8,7,0,0,0,,,,,,,,,2025/2026
178620961600139,"Maxence Lacroix","Premier League",35,3087,1c8m2ko0wxq1asfkuykurdr0y,1,2.38,-1.38,24,7,4.17,0.1,60,45,94,17,252,139,85,61.2,194,119,61.3,1656,88.2,176,52.3,1460,92,5,2,40.0,1,414,217,3886.2,9.4,2148.9,9.9,0,0,1,0,,,,,,,,,2025/2026
178620961600140,"Chris Richards","Premier League",33,2826,1c8m2ko0wxq1asfkuykurdr0y,1,2.36,-1.36,15,2,6.67,0.16,55,43,65,18,196,112,63,56.3,189,107,56.6,1479,84.0,217,61.3,1242,133,13,5,38.5,3,289,112,2564.9,8.9,802.0,7.2,0,0,0,0,,,,,,,,,2025/2026
178620961600141,"Patrick Dorgu","Premier League",26,1445,6eqit8ye8aomdsrrq0hk3v7gh,4,2.35,1.65,26,12,15.38,0.09,48,15,77,3,32,192,105,54.7,82,44,53.7,505,76.0,194,68.6,384,133,57,15,26.3,3,175,112,2118.8,12.1,1275.6,11.4,11,1,9,1,,,,,,,,,2025/2026
178620961600142,"Marc Cucurella","Premier League",34,2710,9q0arba2kbnywth8bkxlhgmdr,1,2.35,-1.35,20,6,5.0,0.12,55,32,113,8,87,159,84,52.8,69,36,52.2,1445,87.8,403,82.1,1268,331,43,13,30.2,2,221,158,2274.1,10.3,1652.1,10.5,1,0,13,0,,,,,,,,,2025/2026
178620961600143,Savinho,"Premier League",24,821,a3nyxabgsqlnqfkeg41m6tnpp,1,2.33,-1.33,20,11,5.0,0.12,9,5,39,0,6,97,41,42.3,4,0,0.0,373,82.8,203,77.3,309,157,38,6,15.8,5,202,144,2827.8,14.0,1704.3,11.8,5,0,6,0,,,,,,,,,2025/2026
178620962805325,"Luka Jovic","Conference League",9,729,7ruua9q5rtswwi5d6xtquuto5,3,7.02,-4.02,22,10,13.64,0.32,4,2,15,0,5,45,23,51.1,41,22,53.7,144,68.1,72,56.9,98,41,2,0,0.0,4,66,19,685.1,10.4,137.0,7.2,6,0,4,1,,,,,,,,,2025/2026
178620961600144,"Justin Kluivert","Premier League",20,951,1pse9ta7a45pi2w2grjim70ge,2,2.32,-0.32,17,4,11.76,0.14,10,4,46,2,2,87,31,35.6,29,6,20.7,345,81.2,173,78.6,280,136,21,5,23.8,4,107,51,1304.2,12.2,688.1,13.5,4,1,7,0,,,,,,,,,2025/2026
178620961600145,"Santiago Bueno","Premier League",29,2553,b9si1jn1lfxfund69e9ogcu2n,3,2.28,0.72,10,7,30.0,0.23,50,27,68,20,116,108,61,56.5,94,48,51.1,1085,86.5,134,56.7,938,76,6,2,33.3,2,228,114,2197.1,9.6,1164.9,10.2,0,0,2,0,,,,,,,,,2025/2026
178620961600146,"Nathan Collins","Premier League",35,2972,7yx5dqhhphyvfisohikodajhv,1,2.28,-1.28,20,6,5.0,0.11,31,37,139,40,209,96,55,57.3,162,89,54.9,1753,83.1,257,49.0,1457,126,1,1,100.0,0,380,218,4349.1,11.4,2694.6,12.4,1,0,1,0,,,,,,,,,2025/2026
178620961600147,"Mathias Jensen","Premier League",36,2252,7yx5dqhhphyvfisohikodajhv,3,2.27,0.73,29,8,10.34,0.08,41,21,117,4,37,170,75,44.1,29,8,27.6,1122,80.8,440,69.8,907,307,48,13,27.1,13,236,107,2235.1,9.5,765.5,7.2,8,2,5,0,,,,,,,,,2025/2026
178620961600148,"Sasa Lukic","Premier League",26,1734,hzqh7z0mdl3v7gwete66syxp,1,2.26,-1.26,18,6,5.56,0.13,49,18,71,9,36,155,80,51.6,57,23,40.4,730,85.6,219,78.5,625,172,16,4,25.0,2,188,103,2278.6,12.1,1270.3,12.3,2,0,6,0,,,,,,,,,2025/2026
178620961600149,"Ladislav Krejcí","Premier League",28,2361,b9si1jn1lfxfund69e9ogcu2n,2,2.22,-0.22,21,10,9.52,0.11,32,32,79,15,117,94,40,42.6,113,64,56.6,1317,82.5,263,56.3,1087,148,17,4,23.5,1,272,148,2759.2,10.1,1398.6,9.4,0,0,1,0,,,,,,,,,2025/2026
178620961600150,"Randal Kolo Muani","Premier League",30,1670,22doj4sgsocqpxw45h607udje,1,2.18,-1.18,20,4,5.0,0.11,29,3,64,1,18,201,74,36.8,81,32,39.5,328,70.4,169,66.9,231,113,18,7,38.9,1,149,92,1915.1,12.9,1185.0,12.9,5,1,7,0,,,,,,,,,2025/2026
178620961600151,"Michael Keane","Premier League",33,2590,ehd2iemqmschhj2ec0vayztzz,3,2.16,0.84,26,7,11.54,0.08,36,37,88,26,203,84,48,57.1,175,111,63.4,1102,85.5,155,52.3,942,81,1,0,0.0,2,188,98,1707.0,9.1,818.2,8.3,1,0,0,0,,,,,,,,,2025/2026
178620961600152,"Rodrigo Gomes","Premier League",22,960,b9si1jn1lfxfund69e9ogcu2n,3,2.15,0.85,20,6,15.0,0.11,23,9,33,2,13,80,39,48.8,24,6,25.0,263,72.2,113,65.5,190,74,24,3,12.5,0,104,54,1237.7,11.9,665.2,12.3,4,1,1,0,,,,,,,,,2025/2026
178620961600153,"Trai Hume","Premier League",38,3037,1r3545b2dzan8yqa80gtmcjch,2,2.15,-0.15,34,7,5.88,0.06,67,25,102,11,99,195,110,56.4,133,65,48.9,1048,75.4,349,63.6,790,222,52,7,13.5,3,160,80,1793.8,11.2,811.9,10.1,2,0,7,0,,,,,,,,,2025/2026
178620961600154,"Armando Broja","Premier League",24,849,64bxxwu2mv2qqlv0monbkj1om,1,2.15,-1.15,16,6,6.25,0.13,6,3,26,0,9,84,30,35.7,111,35,31.5,151,69.5,79,65.8,105,52,3,1,33.3,0,76,40,933.2,12.3,447.0,11.2,5,0,2,0,,,,,,,,,2025/2026
178620961600155,"Jack Grealish","Premier League",20,1631,ehd2iemqmschhj2ec0vayztzz,2,2.15,-0.15,26,8,7.69,0.08,21,12,87,6,11,187,102,54.5,23,4,17.4,573,84.1,298,79.9,482,238,39,10,25.6,6,326,178,3927.6,12.0,1737.8,9.8,10,1,14,3,,,,,,,,,2025/2026
178620961600156,"Charalampos Kostoulas","Premier League",21,353,e5p0ehyguld7egzhiedpdnc3w,2,2.14,-0.14,21,8,9.52,0.1,11,1,25,0,4,65,29,44.6,44,22,50.0,127,74.8,59,76.3,95,45,6,0,0.0,0,56,33,651.6,11.6,356.4,10.8,4,1,1,0,,,,,,,,,2025/2026
178620961600157,"Eliezer Mayenda","Premier League",20,756,1r3545b2dzan8yqa80gtmcjch,2,2.14,-0.14,13,6,15.38,0.16,5,1,14,1,5,78,27,34.6,44,15,34.1,85,65.9,40,55.0,56,22,1,0,0.0,0,58,40,753.6,13.0,537.1,13.4,4,0,3,0,,,,,,,,,2025/2026
178620961600158,"Chemsdine Talbi","Premier League",28,1561,1r3545b2dzan8yqa80gtmcjch,4,2.13,1.87,25,10,16.0,0.09,11,2,61,1,17,77,28,36.4,14,1,7.1,402,81.3,147,73.5,327,108,48,6,12.5,1,169,92,2222.7,13.2,1185.3,12.9,6,1,5,1,,,,,,,,,2025/2026
178620961600159,"Jayden Bogle","Premier League",34,2802,48gk2hpqtsl6p9sx9kjhaydq4,1,2.11,-1.11,18,4,5.56,0.12,66,34,134,5,73,250,114,45.6,53,24,45.3,884,76.2,288,59.7,674,172,67,16,23.9,2,268,147,3123.4,11.7,1512.0,10.3,5,0,5,0,,,,,,,,,2025/2026
178620961600160,"Samuel Chukwueze","Premier League",23,1075,hzqh7z0mdl3v7gwete66syxp,3,2.07,0.93,25,7,12.0,0.08,6,7,57,1,10,82,36,43.9,18,7,38.9,413,73.8,197,64.0,305,126,43,8,18.6,6,196,99,2113.8,10.8,963.1,9.7,8,1,12,3,,,,,,,,,2025/2026
178620961600161,"Tammy Abraham","Premier League",12,279,b496gs285it6bheuikox6z9mj,2,2.04,-0.04,9,3,22.22,0.23,4,0,6,0,3,10,5,50.0,11,5,45.5,44,56.8,20,50.0,25,10,1,0,0.0,0,7,0,58.9,8.4,-4.0,0.0,0,0,1,0,,,,,,,,,2025/2026
178620961600162,"Ferdi Kadioglu","Premier League",37,3134,e5p0ehyguld7egzhiedpdnc3w,1,2.03,-1.03,28,13,3.57,0.07,57,26,130,5,81,188,104,55.3,64,32,50.0,1367,85.6,483,82.8,1170,400,81,17,21.0,2,371,217,4798.1,12.9,2775.5,12.8,5,0,1,0,,,,,,,,,2025/2026
178620961600163,"James Garner","Premier League",38,3414,ehd2iemqmschhj2ec0vayztzz,2,2.03,-0.03,45,14,4.44,0.05,120,59,184,10,85,294,179,60.9,47,30,63.8,1793,87.2,593,82.6,1564,490,74,18,24.3,10,462,192,4791.0,10.4,1769.9,9.2,3,0,5,2,,,,,,,,,2025/2026
178620961600164,"Mateus Mané","Premier League",27,1790,b9si1jn1lfxfund69e9ogcu2n,3,2.01,0.99,42,17,7.14,0.05,28,5,77,1,26,237,106,44.7,46,8,17.4,375,76.3,161,68.9,286,111,46,11,23.9,4,219,149,2722.7,12.4,1942.9,13.0,19,1,4,0,,,,,,,,,2025/2026
178620961600165,"Enes Ünal","Premier League",23,214,1pse9ta7a45pi2w2grjim70ge,1,2.0,-1.0,15,3,6.67,0.13,1,0,7,1,14,28,11,39.3,44,10,22.7,56,67.9,29,58.6,38,17,2,0,0.0,1,15,6,116.9,7.8,50.5,8.4,0,0,0,0,,,,,,,,,2025/2026
178620961600166,"Andrey Santos","Premier League",27,1255,9q0arba2kbnywth8bkxlhgmdr,1,2.0,-1.0,11,2,9.09,0.18,37,20,48,6,18,90,61,67.8,31,14,45.2,797,90.1,162,84.0,718,136,2,0,0.0,3,122,63,1098.9,9.0,552.4,8.8,1,0,1,0,,,,,,,,,2025/2026
178620961600167,"Mateus Fernandes","Premier League",36,3024,4txjdaqveermfryvbfrr4taf7,3,2.0,1.0,28,8,10.71,0.07,103,35,182,12,36,320,180,56.3,39,19,48.7,1562,87.5,456,75.9,1366,346,29,6,20.7,14,364,164,4296.7,11.8,1737.4,10.6,7,0,6,1,,,,,,,,,2025/2026
178620962905990,"Bendegúz Kovács","Conference League",1,27,3kfktv64h7kg7zryax1wktr5r,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,4,1,25.0,3,2,66.7,6,50.0,5,60.0,3,3,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600168,"Diogo Dalot","Premier League",34,2616,6eqit8ye8aomdsrrq0hk3v7gh,1,2.0,-1.0,24,6,4.17,0.08,53,27,135,9,92,154,83,53.9,73,52,71.2,1132,85.0,347,77.8,962,270,57,17,29.8,3,243,137,2771.1,11.4,1482.0,10.8,7,0,10,1,,,,,,,,,2025/2026
178620961600169,"Idrissa Gueye","Premier League",25,2101,ehd2iemqmschhj2ec0vayztzz,2,2.0,0.0,29,7,6.9,0.07,43,28,114,7,24,143,81,56.6,25,13,52.0,1065,87.3,326,79.8,930,260,19,4,21.1,4,218,105,1996.4,9.2,978.7,9.3,6,0,3,1,,,,,,,,,2025/2026
178620961600170,"Neco Williams","Premier League",37,3206,1qtaiy11gswx327s0vkibf70n,2,1.97,0.03,46,19,4.35,0.04,96,47,164,17,88,308,177,57.5,78,39,50.0,1325,81.8,424,72.2,1084,306,121,23,19.0,0,393,223,4412.7,11.2,2453.7,11.0,7,0,7,0,,,,,,,,,2025/2026
178620961600171,"Wilson Odobert","Premier League",24,980,22doj4sgsocqpxw45h607udje,0,1.96,-1.96,22,8,0.0,0.09,10,1,54,0,13,87,44,50.6,17,5,29.4,325,84.9,165,83.0,276,137,28,8,28.6,1,164,101,2047.0,12.5,1119.4,11.1,4,0,9,0,,,,,,,,,2025/2026
178620961600172,"Omari Hutchinson","Premier League",31,1684,1qtaiy11gswx327s0vkibf70n,1,1.94,-0.94,25,11,4.0,0.08,22,12,87,0,8,194,86,44.3,29,5,17.2,538,83.1,242,78.5,447,190,94,22,23.4,3,305,165,3701.1,12.1,1754.3,10.6,11,0,13,3,,,,,,,,,2025/2026
178620961600173,"Mats Wieffer","Premier League",26,1908,e5p0ehyguld7egzhiedpdnc3w,2,1.93,0.07,18,6,11.11,0.11,66,25,103,7,71,194,96,49.5,90,44,48.9,881,83.2,244,76.2,733,186,16,3,18.8,3,212,107,2135.2,10.1,887.5,8.3,4,0,3,0,,,,,,,,,2025/2026
178620961600174,"Mohammed Kudus","Premier League",19,1545,22doj4sgsocqpxw45h607udje,2,1.93,0.07,26,9,7.69,0.07,29,3,95,0,6,234,96,41.0,29,11,37.9,444,85.6,211,84.4,380,178,74,18,24.3,0,264,133,3131.2,11.9,1181.0,8.9,6,0,6,0,,,,,,,,,2025/2026
178620961600175,"Alex Iwobi","Premier League",29,2434,hzqh7z0mdl3v7gwete66syxp,4,1.92,2.08,39,15,10.26,0.05,27,14,127,3,18,122,55,45.1,15,7,46.7,1432,85.1,493,76.3,1219,376,53,17,32.1,10,435,229,4885.1,11.2,2421.7,10.6,11,0,7,0,,,,,,,,,2025/2026
178620961600176,"Ryan Christie","Premier League",26,986,1pse9ta7a45pi2w2grjim70ge,2,1.92,0.08,25,8,8.0,0.08,27,12,62,4,18,132,67,50.8,28,13,46.4,547,78.2,215,67.4,428,145,12,2,16.7,5,180,91,2170.4,12.1,1092.9,12.0,5,1,3,0,,,,,,,,,2025/2026
